38.7654,44.7809,48.7992,42.7419,51.0411,44.3385,39.0998,46.3814,47.7098,45.2915,49.0373,44.1685,41.6918,35.2301,41.9964,45.4958,55.2202,49.7853,48.2887,31.4267,51.7862,42.2334,46.2451,55.6215,47.6417,48.0844,55.0528,43.4887,47.6758,54.8183,45.4277,42.0980,40.7463,45.1553,43.8965,58.8395,55.6884,54.0127,53.2048,35.7201,46.0748,54.4158,46.9605,34.0305,49.3774,62.9708,43.1830,46.8924,53.5416,39.1668,39.7704,44.3726,46.6880,51.2783,46.1089,32.0225,40.8811,46.6880,36.3109,41.6580,42.5045
38.9994,44.7468,48.8672,42.8097,51.0411,44.3385,39.1333,46.4836,47.7780,45.4277,49.3094,44.3726,41.8272,35.3606,42.1996,45.5299,55.5881,49.6493,48.3908,31.4892,51.9554,42.5045,46.2792,55.7886,48.0504,47.9142,55.0194,43.4207,47.6758,54.8518,45.3255,42.3012,40.8474,45.3936,44.0325,58.7737,55.8887,54.0799,53.2385,35.7529,46.1429,54.3822,46.9605,34.0627,49.5474,63.0992,43.3868,46.9264,53.6090,39.3343,39.8376,44.3726,46.6539,51.2783,46.2111,32.1171,41.0161,46.8583,36.3109,41.6242,42.5723
38.8991,44.3385,48.7311,42.6741,51.0411,44.3726,38.9994,46.4836,47.6758,45.3936,49.2074,44.3385,41.6918,35.0672,42.1318,45.3596,55.5213,49.6833,48.1185,31.3018,51.8200,42.5723,46.2111,55.8887,47.4033,48.0163,54.9859,43.4547,47.6758,54.7848,45.2574,42.3012,40.9486,45.3596,44.0325,58.9053,55.7218,53.8445,53.1036,35.7529,45.9386,54.2143,47.0286,33.9016,49.6153,63.0350,43.2849,46.9605,53.3732,39.0998,39.5690,44.2025,46.4495,51.3122,46.0407,31.9910,40.8811,46.8242,36.5084,41.6242,42.5045
38.8322,44.5767,48.7652,42.6741,51.1089,44.3726,38.9994,46.2792,47.6077,45.4277,49.1393,44.6107,41.7933,35.1649,42.2673,45.4618,55.2872,49.6833,48.3568,31.2707,51.7862,42.5045,46.4155,55.7552,47.9823,47.9823,54.9859,43.4207,47.7439,54.7513,45.4277,42.1996,40.7800,45.1894,43.9985,58.8066,55.9221,53.9454,53.1373,35.7856,46.1089,54.2479,46.9605,33.9983,49.6153,63.0029,43.2849,46.9264,53.6763,39.1668,39.7368,44.2365,46.7220,51.2444,46.1770,31.8967,40.9824,46.7220,36.3109,41.6242,42.4028
38.7988,44.6107,48.5269,42.6741,50.8376,44.2025,38.9660,46.2451,47.7098,45.2915,49.1053,44.3726,41.6918,35.2627,42.1318,45.4277,55.5881,49.6153,48.2206,31.5204,51.8539,42.5723,46.3473,55.7886,47.4033,47.9142,55.0863,43.4887,47.6417,54.6507,45.3596,42.1657,40.7800,45.2915,44.0325,58.9383,55.8553,53.9454,53.2048,35.6547,46.0748,54.2479,46.7902,33.8694,49.4454,63.0992,43.0812,46.7902,53.5080,38.9325,39.6697,44.2365,46.6199,51.2444,46.0407,31.9281,40.9824,46.6880,36.3438,41.6580,42.3012
38.7654,44.3045,48.7311,42.7419,50.7359,44.2705,38.9994,46.3473,47.6417,45.2234,49.0713,44.3726,41.7595,35.1975,42.0980,45.4277,55.2872,49.5474,48.3568,31.3642,51.9554,42.6062,46.3473,55.5881,47.8120,48.1185,54.9524,43.4207,47.5396,54.8183,45.3255,42.1657,40.5440,45.2915,43.9985,58.8724,55.5881,53.8109,53.1373,35.7856,46.1089,54.1135,46.8924,33.9338,49.4794,63.0350,43.1491,46.8242,53.5416,39.0664,39.6026,44.1685,46.4495,51.0750,46.0407,31.8338,40.7800,46.6539,36.2122,41.5566,42.3351
38.7320,44.4066,48.7992,42.7419,51.0411,44.3726,39.1668,46.3814,47.5396,45.2234,49.1053,44.3385,41.5904,35.2953,42.0641,45.4277,55.5547,49.6153,48.2887,31.4267,51.7862,42.4028,46.1089,55.6215,47.8801,48.2206,54.8853,43.4207,47.4714,54.7177,45.3596,42.0641,40.6451,45.2574,43.8625,58.8066,55.6884,53.9118,53.0699,35.7529,46.1089,54.2815,46.9264,34.1272,49.5814,62.9708,43.2509,46.7561,53.6090,39.1333,39.8040,44.0665,46.6880,51.1766,46.1429,31.9281,40.8474,46.6880,36.2780,41.5904,42.4028
38.5316,44.5767,48.8672,42.7758,50.9394,44.3726,39.0329,46.2451,47.6417,45.3255,49.0373,44.0665,41.6918,35.1975,42.2673,45.5639,55.5213,49.6153,48.2887,31.3954,51.8539,42.5045,46.2111,55.5881,47.7439,47.8461,54.8183,43.3868,47.6077,54.7513,45.2234,42.0980,40.5777,45.1553,43.8625,58.7737,55.7552,53.9118,53.2722,35.7529,46.0407,54.2143,46.8924,33.8694,49.5814,62.9708,43.0812,46.7220,53.5416,39.2338,39.7032,44.2025,46.4495,51.3122,46.0407,31.7397,40.7800,46.6880,36.3767,41.4890,42.3690
38.6318,44.5086,48.6971,42.7419,50.9733,44.4746,38.9325,46.3473,47.5736,45.3596,48.9693,44.2025,41.7595,35.3606,42.0980,45.5299,55.1868,49.5134,48.2206,31.3642,51.8539,42.4028,46.2451,55.6550,47.8461,48.0163,55.0863,43.3528,47.6417,54.6507,45.2915,42.1318,40.6451,45.2574,43.8625,58.8066,55.6884,53.9118,53.2385,35.6547,46.1429,54.2143,46.9264,33.7087,49.4114,62.9387,43.1830,46.7220,53.6090,39.1333,39.6026,44.0665,46.5177,51.1766,45.8364,31.7711,40.8137,46.5517,36.2451,41.4552,42.4367
38.6986,44.5427,48.8332,42.7419,51.0072,44.1345,38.9994,46.3473,47.7098,45.2915,49.1393,44.2365,41.7595,35.1975,42.1996,45.3255,55.2202,49.5474,48.2546,31.3954,51.6508,42.5045,46.3473,55.6884,47.8801,48.1185,55.0528,43.4887,47.5736,54.7848,45.3596,42.1318,40.6451,45.2915,43.8625,58.6749,55.6215,53.8782,53.1711,35.6874,46.0748,54.1807,46.8924,33.9338,49.5134,62.9387,43.1491,46.7220,53.5753,39.1668,39.5355,44.2025,46.4155,51.1427,45.9386,31.7397,40.8811,46.6199,36.2451,41.3876,42.5045
